load (lbf),span (in),inertia (in4),deflection (in)
148.482939,406,618.025005,3.038384
144.990294,436,638.917997,3.626177
95.920364,310,610.968256,0.686822
165.405035,371,632.602896,2.332332
119.71594,405,531.041984,2.749787
126.471163,388,533.84675,2.569868
166.539281,397,663.1935,2.947927
90.439206,446,735.8393,2.211389
156.158753,256,735.019774,0.431631
114.513877,291,646.49625,0.58084
156.206048,283,513.241684,0.948721
86.864649,459,988.294201,1.815933
154.31928,274,998.842329,0.422155
99.222047,294,604.007046,0.582114
146.409459,388,843.762248,1.869398
98.830859,313,872.978781,0.528842
108.301155,321,908.931828,0.591761
128.570391,419,572.663681,3.328667
149.266614,290,999.675187,0.51052
136.691029,425,852.971409,2.351844
134.49423,347,765.042391,1.13454
85.624589,248,765.39601,0.192442
151.619656,277,993.630379,0.434614
166.208804,247,756.410596,0.389982
104.583906,248,572.454905,0.3278
99.151624,245,552.31249,0.305216
119.482125,387,761.93694,1.714041
121.991389,442,826.751681,2.503357
104.481747,380,958.816383,1.065679
87.199873,344,869.620451,0.645982
154.385409,475,707.620597,4.975819
162.805344,270,519.981078,0.812221
140.708145,363,799.771258,1.369994
118.186614,254,619.660097,0.362852
146.997361,444,653.227055,4.081168
148.662325,339,799.201161,1.107136
156.212329,264,993.359016,0.370524
94.238388,244,787.323691,0.194389
126.489751,257,646.892702,0.412775
86.82317,417,944.897981,1.287625
145.614798,377,579.561221,2.349185
105.211011,365,946.038249,0.87912
162.412809,387,640.770931,2.674352
165.528338,309,568.833832,1.179643
123.333733,425,562.91526,3.424803
91.257207,264,549.124358,0.379028
123.497785,452,841.465289,2.872259
159.17129,350,591.725193,1.792063
159.703051,413,659.520771,3.150929
156.433927,298,529.991951,1.07905
153.849377,388,865.397819,1.834018
166.563869,471,989.914896,4.039185
113.704947,373,729.732557,1.390245
166.005335,353,616.03946,1.967584
113.836929,303,656.996117,0.668294
146.191683,397,852.628995,1.927118
160.037304,399,645.287619,2.807765
96.378226,303,854.557659,0.461202
144.154462,363,560.147991,2.166266
103.897649,400,978.729494,1.276662
90.32237,241,771.90981,0.189321
127.881226,435,836.441818,2.572116
152.624126,306,777.022917,0.816297
152.292214,392,865.399323,1.889676
126.795135,296,938.875653,0.467625
160.067371,253,993.260606,0.320975
112.823171,336,688.522942,0.958154
119.466,260,879.182232,0.291533
118.891353,330,950.779991,0.666453
164.413801,289,544.561087,0.982449
109.285196,290,879.619765,0.38965
97.3961,316,621.608136,0.70517
85.413973,403,925.770979,1.181284
145.776777,353,554.777206,1.88397
157.742898,288,773.410187,0.666862
112.616552,462,819.004141,3.057278
89.878446,341,624.625079,0.919591
152.757985,448,924.796547,3.199835
126.208404,302,693.495336,0.7357
96.660033,464,523.330547,3.823346
142.320506,273,710.8472,0.494649
126.977502,278,670.211747,0.548966
128.955005,269,667.23091,0.491352
114.714487,321,928.824432,0.586449
100.017162,436,504.222632,3.201443
154.488207,244,717.705701,0.342196
132.43373,377,790.24852,1.587635
141.369477,249,683.731798,0.370795
87.683018,432,962.663981,1.547322
84.139011,286,800.59806,0.320623
155.291688,421,653.913542,3.325517
143.167436,441,638.801356,4.138206
116.750593,362,727.1757,1.272865
105.925435,336,668.163207,0.921184
163.167466,416,672.988171,3.427927
101.066905,422,743.119403,2.075875
119.253552,299,669.015332,0.654873
93.453929,475,775.371608,2.806503
122.066537,253,629.958179,0.382566
129.933029,413,569.654654,3.193728
145.100702,408,860.601416,2.114246
87.365118,432,962.283058,1.541986
123.61327,259,640.945202,0.419017
161.955917,364,614.959684,2.168629
130.482064,249,650.372186,0.356253
139.78661,311,743.789683,0.78346
164.483229,308,564.143917,1.165376
134.594837,260,674.955352,0.444215
91.59577,305,842.629273,0.454597
84.553711,321,837.991975,0.490482
139.646571,297,728.003916,0.698642
90.612652,431,720.491072,1.97054
136.836488,241,661.062324,0.340374
130.827762,379,536.817444,2.413602
128.24381,368,767.882294,1.42966
130.011535,443,601.698062,4.017633
165.592887,406,669.210908,3.177427
121.242972,465,848.198486,3.131302
135.608385,436,861.176691,2.560143
138.973595,292,721.169952,0.622498
110.966974,355,703.012086,1.150509
138.120361,327,504.791144,1.50337
115.116315,308,916.518251,0.531265
118.085676,284,650.181931,0.569143
92.455447,349,890.647545,0.712247
132.784427,329,740.818409,0.931398
147.312174,434,894.432436,2.79288
146.155205,306,757.607772,0.79715
149.275978,417,881.789035,2.446444
140.009326,346,530.290784,1.824825
160.029667,403,649.988809,3.05319
163.091184,346,849.253471,1.257867
114.024782,435,794.838368,2.503096
162.942042,370,623.840682,2.185676
118.225997,296,662.729131,0.660527
138.288721,320,748.564143,0.862833
86.697565,258,529.266546,0.322308
133.665755,385,552.271226,2.436776
150.89909,313,778.452246,0.881099
126.897218,365,760.432949,1.311485
156.671644,416,653.561783,3.202868
164.50556,357,615.293169,2.040204
133.10704,424,841.102525,2.4117
86.46264,351,624.672005,0.990995
111.159107,470,572.594144,4.510775
148.012369,470,933.42247,3.713938
89.664282,440,977.739033,1.521002
152.589497,463,690.358256,4.77342
144.348291,449,900.280913,3.111119
116.489264,453,571.290109,4.100934
102.140685,257,573.908495,0.349742
164.677246,314,820.816846,0.934971
124.51221,279,914.194917,0.37077
149.759608,441,908.788227,2.987542
102.299388,297,866.642568,0.426274
90.313675,321,855.810272,0.515716
138.91547,364,545.764807,2.052843
88.860927,455,990.763271,1.702485
152.833803,255,724.312139,0.400011
164.364304,400,909.553777,2.128865
159.141103,357,849.357247,1.38758
101.661357,241,806.536145,0.196083
151.985525,324,793.166317,0.953011
118.253111,439,812.338489,2.394066
91.19071,398,688.003166,1.58295
143.222053,431,878.750445,2.546875
143.254537,476,925.652705,3.615245
140.561113,351,537.221642,1.917092
95.935099,323,874.088314,0.58052
156.621756,287,519.318152,0.947643
126.647304,425,572.431517,3.468219
115.260466,260,616.939682,0.389417
137.010549,392,569.74624,2.744029
92.0445,312,600.743742,0.651734
148.968617,356,567.608169,2.050773
113.128081,478,587.718917,4.7975
88.346655,383,663.688619,1.291202
111.987008,438,791.846245,2.532749
90.259903,295,577.587787,0.529398
111.109744,359,957.225076,0.907703
126.453478,368,763.079377,1.345712
161.389344,451,704.07418,4.26558
85.140247,338,857.326859,0.62494
116.120048,444,810.498926,2.461619
121.201975,329,956.382289,0.703143
162.019088,329,829.171963,1.096674
121.912307,307,935.058553,0.520611
130.93184,474,886.050141,3.354913
143.975987,312,757.198113,0.848019
111.245656,454,806.918859,2.716713
166.039917,436,702.799336,4.04918
164.503304,283,538.503275,0.867964
147.498618,370,827.959087,1.508058
153.201453,393,868.898469,1.914448
134.422783,247,911.075701,0.260937
138.343621,415,847.025638,2.292763
95.853368,273,822.126852,0.298067
98.187262,465,528.764036,4.084846
161.938597,433,936.668839,2.941551
134.60372,278,693.843698,0.538913
88.091165,474,507.769765,4.087276
115.769836,329,940.517391,0.646176
139.987732,380,816.269942,1.688894
154.393202,401,880.962762,2.066709
156.508626,268,998.858592,0.392345
153.546886,476,956.968812,3.975355
111.00003,401,751.070606,1.85117
115.801043,447,813.451175,2.513002
84.124324,325,841.180057,0.536805
155.837974,299,778.923651,0.759517
85.300353,419,692.121653,1.714165
110.261795,406,753.918561,1.832313
165.267691,401,913.175484,2.264253
125.057392,376,767.087063,1.517935
121.244159,271,646.4744,0.46447
164.418425,386,645.283067,2.533596
99.854443,384,949.209287,1.068822
119.198811,360,982.667391,0.918823
163.717803,350,855.9562,1.313154
95.838289,308,858.831203,0.487259
104.643079,365,943.691892,0.876022
95.656031,243,539.602564,0.27633
163.251792,279,780.023529,0.575542
151.35611,349,567.169455,1.836521
157.248505,331,816.518816,1.102963
128.810667,382,533.928242,2.462219
134.428514,370,788.980595,1.424894
150.475762,479,700.847771,5.310632
124.288384,304,689.668041,0.711133
93.95833,421,720.582531,1.863768
100.608046,445,765.592065,2.365047
156.82606,398,634.924582,2.90397
116.715078,245,855.177406,0.218508
122.322849,256,883.744089,0.279707
106.351913,365,949.455311,0.886403
94.016976,279,822.561986,0.334512
104.734946,311,887.804237,0.514044
97.413712,417,976.364097,1.411457
126.278088,415,811.640334,2.053611
134.321755,333,999.413477,0.791993
134.352391,408,578.101357,3.109829
89.444597,339,621.607378,0.853527
130.140849,388,544.870084,2.473389
154.80468,253,978.274462,0.313773
109.278636,275,614.797205,0.461881
139.111456,270,948.880775,0.354473
165.902279,363,625.327791,2.060917
105.774559,474,560.872025,4.513578
115.290628,361,722.424069,1.312611
136.671024,342,765.792634,1.145148
121.822511,271,897.816351,0.327694
143.321224,393,839.459461,1.836987
101.136126,355,672.807837,1.085754
149.433641,364,577.837636,2.211361
113.293975,394,750.151806,1.680617
159.101801,471,968.167201,3.731835
119.18471,291,660.493862,0.624335
155.298288,272,749.100488,0.510856
163.811363,310,564.443946,1.252278
111.031293,367,964.93035,0.934913
102.451705,346,667.988218,1.051097
127.190935,402,550.222836,2.754994
158.179326,383,623.783135,2.555905
156.832661,384,620.597526,2.570981
138.563261,334,513.331586,1.53787
95.14096,261,557.197071,0.373187
160.213384,401,898.741155,2.11349
126.278175,385,529.431395,2.385044
102.038813,251,817.631752,0.228732
110.560516,473,823.912414,3.119546
143.016813,315,757.47883,0.874441
85.774064,447,972.845189,1.716701
159.58739,425,671.027057,3.474209
112.729381,258,856.542723,0.272066
128.152565,380,780.729847,1.519949
98.531815,265,822.084515,0.286228
132.181848,334,994.73248,0.791144
91.780445,265,801.749067,0.258654
125.410807,313,952.372249,0.570394
101.470383,301,867.638041,0.445373
129.575054,259,908.600451,0.303972
111.987288,376,728.10857,1.415277
118.518468,358,978.423702,0.942815
154.284027,443,923.875407,3.095465
138.802485,390,822.76618,1.752421
123.953489,292,926.132604,0.43754
139.023267,283,962.116745,0.422227
133.948103,360,777.33977,1.289521
92.362208,342,633.592282,0.898449
113.916779,374,981.28811,1.073635
141.498933,468,662.068124,4.534649
116.103324,279,638.70375,0.503769
100.269016,347,911.920151,0.705262
98.580129,289,846.709985,0.394232
115.203383,466,831.425259,2.893504
90.494789,246,527.878521,0.29402
97.931938,436,997.824243,1.663377
139.974855,244,924.272557,0.256219
99.574752,400,964.942876,1.236145
97.471009,255,557.600135,0.348607
145.564738,349,550.13962,1.902744
122.957437,458,595.896396,4.362948
87.06908,463,743.240273,2.444786
88.063446,369,898.511655,0.838825
160.320878,266,508.313804,0.768815
119.381781,304,924.971162,0.494218
150.400501,449,668.432404,4.070125
155.073411,337,816.265114,1.167591
104.614409,464,797.107789,2.949135
98.095493,368,928.067292,0.90295
110.253286,377,973.434722,1.078332
110.737598,265,858.744795,0.296415
113.220814,439,796.728238,2.571299
145.674314,249,696.805905,0.357684
148.122905,347,556.329899,1.785238
157.131084,450,939.879647,3.150611
92.0058,284,571.799134,0.4928
87.228632,421,699.907728,1.861305
101.363509,474,797.831346,2.954361
97.943106,282,587.198982,0.474581
122.78436,458,595.080326,4.150903
109.598614,281,621.401385,0.500073
117.249301,282,895.839113,0.369486
154.7887,357,836.343642,1.435061
135.72825,244,661.84429,0.337225
110.246822,277,618.77508,0.477071
152.171715,340,560.925038,1.765779
144.340595,376,824.317072,1.577126
164.192664,271,525.117463,0.785057
120.991109,374,752.851326,1.459115
83.93321,310,824.260272,0.42979
158.87366,330,570.459922,1.462746
158.87236,346,836.806191,1.302044
111.273132,299,894.772115,0.465099
122.572312,432,817.498421,2.44126
89.95095,281,812.704055,0.332216
108.251541,394,984.868297,1.186712
113.788355,469,579.912047,4.309979
160.629816,416,915.561603,2.536077
102.754038,326,897.795018,0.57194
140.219655,324,757.7002,0.91033
150.616523,426,645.851631,3.589266
112.667028,377,980.231981,1.04261
160.933381,454,705.524991,4.583602
86.996826,477,507.853388,3.93011
114.094668,443,803.32333,2.540648
86.215843,320,841.975512,0.492281
121.261369,337,715.114246,1.062085
117.12389,421,790.380086,2.163316
124.738966,257,891.545612,0.287812
165.155656,442,956.079387,3.203033
94.036639,255,797.916514,0.240121
121.944679,250,626.441211,0.348592
84.964979,358,877.743894,0.731094
141.353316,277,962.519809,0.394451
119.299458,308,928.738235,0.545332
89.04147,416,700.057284,1.812889
98.947047,346,906.896631,0.727202
119.001863,364,736.667365,1.378203
133.407389,470,889.538724,3.467853
133.876732,444,864.046124,2.706988
89.393239,313,844.115332,0.490657
157.547414,306,791.147651,0.790533
150.289966,330,544.256463,1.514646
97.495616,299,603.80702,0.581462
118.046293,287,902.974799,0.417052
118.531905,400,521.938603,2.766592
85.281016,380,901.956123,0.908898
106.435335,298,879.307483,0.444701
141.505288,306,743.625844,0.783051
132.212877,296,955.01135,0.481772
144.884112,295,991.887087,0.507291
93.265483,244,784.346126,0.20274
165.276138,388,900.036329,1.914381
124.390118,438,829.498781,2.457673
138.834503,271,949.228695,0.3772
163.598253,384,641.169404,2.482625
122.982586,309,690.314122,0.749864
151.125207,360,828.490254,1.458271
104.966915,282,858.52096,0.377124
107.364313,437,776.799569,2.442678
114.24368,243,845.810791,0.208745
110.550037,434,533.936986,3.483302
122.787032,255,633.571851,0.395175
122.50212,412,796.771939,2.066605
156.563238,294,526.343757,1.02991
120.262314,320,944.018711,0.631484
157.240714,468,959.062297,3.621825
136.586482,262,932.252306,0.313072
86.606187,364,888.760187,0.828008
84.242813,346,612.646771,0.881449
92.637827,288,577.971666,0.519643
161.453159,345,843.244682,1.237673
110.555761,427,526.022879,3.148212
135.543972,362,533.748894,2.098327
134.159749,251,913.584868,0.263421
159.735776,360,854.70398,1.432466
129.043728,287,935.975517,0.444137
146.771098,395,601.717971,2.756444
135.6172,430,604.878589,3.535499
162.22943,283,781.384726,0.635063
84.26816,420,940.019388,1.355
98.159367,280,835.806763,0.333165
142.285269,355,546.754242,1.999009
159.192755,441,936.534262,2.957367
103.604877,387,964.192299,1.130453
84.104489,251,513.570389,0.287706
123.335208,342,726.404882,1.130554
127.241528,400,548.245113,2.710933
85.852146,246,513.291114,0.285654
122.367871,404,787.56883,1.928989
132.725551,347,509.743162,1.721464
114.488506,466,578.406377,4.455808
97.368281,323,878.146405,0.58718
109.376409,273,612.739155,0.473486
102.966386,441,518.235333,3.367455
145.509869,359,810.178345,1.343355
118.093715,291,657.575799,0.590855
111.121179,398,747.484524,1.806484
107.599045,244,577.463263,0.313982
164.450646,447,958.956088,3.325704
127.957858,412,562.876306,2.994365
115.361201,359,969.703817,0.887852
103.162481,414,990.547297,1.438333
140.595808,441,630.979073,3.909183
122.908383,248,877.039683,0.249341
150.097619,430,648.642406,3.513106
149.376389,298,758.323247,0.73356
113.065499,266,866.287435,0.305219
156.897036,427,915.913913,2.742829
145.765395,391,594.524714,2.656617
117.887859,337,705.193887,0.993905
142.878154,394,588.596151,2.841571
98.841341,410,723.611665,1.762029
109.404152,479,577.136234,4.516999
106.429486,257,836.78018,0.270292
99.417647,443,510.004028,3.528472
134.931435,319,987.182745,0.677735
130.260943,294,697.037589,0.647885
102.230577,265,832.57964,0.294149
155.792082,284,512.773369,0.914301
163.593772,458,717.613829,4.757554
113.332519,308,910.817184,0.499416
134.067669,256,918.961192,0.297894
130.904983,440,601.191357,3.752173
118.183929,478,602.903609,4.907339
144.815988,303,999.565289,0.588804
147.418211,262,965.098277,0.329674
84.512685,393,913.283724,1.018344
115.91092,401,515.513561,2.760641
155.316547,372,603.406523,2.185722
124.975394,309,697.128181,0.793994
101.255882,369,688.490993,1.305503
122.505386,390,524.254709,2.579106
137.83322,463,645.922501,4.547792
117.604905,351,718.50842,1.146557
135.573626,301,970.315571,0.54848
161.663552,346,845.259466,1.314881
85.022794,394,915.775169,1.03272
119.617706,433,559.494579,3.591755
120.173924,437,815.549893,2.508144
101.394767,433,755.247142,2.164686
93.603042,316,860.117447,0.500667
137.011159,452,632.3312,4.186594
106.753418,335,918.7664,0.650522
87.813346,306,582.374943,0.590764
156.514063,434,921.147011,2.764084
98.980498,296,854.794712,0.411245
154.630796,324,801.01017,1.011913
86.280257,256,775.958975,0.228603
86.882072,478,508.231304,4.162377
93.911767,280,822.995601,0.32246
154.499439,477,960.53821,4.022342
92.223936,373,914.904884,0.949856
118.47363,441,564.689894,3.607341
84.190207,469,741.342259,2.490364
97.958672,344,652.059122,0.952842
147.960199,343,550.742626,1.718599
138.924165,454,889.35594,3.000559
105.745212,442,528.075464,3.611912
144.759061,425,877.474394,2.564504
86.012741,408,683.544129,1.653871
148.197038,384,845.039523,1.726114
163.821245,345,850.773874,1.310899
84.913822,295,812.50739,0.379912
104.123334,322,897.396534,0.581337
99.96531,448,516.702894,3.666328
103.706101,243,564.341442,0.288628
127.674788,427,577.689164,3.534115
158.465913,368,858.627814,1.622697
137.522527,436,866.464609,2.584909
104.420761,337,664.744562,0.96962
133.241974,405,571.407576,2.879724
93.976571,341,637.54301,0.945515
148.723319,308,517.029747,1.19287
137.730649,331,757.526226,0.972676
153.324063,382,857.496382,1.731161
142.988026,336,778.485984,1.103497
110.647584,402,500.194792,2.730586
126.42497,374,518.816413,2.167745
128.336532,285,681.756598,0.574754
129.168824,247,644.770577,0.343972
159.454082,418,664.088107,3.449937
164.899094,377,637.324749,2.461345
112.362181,403,507.282256,2.630341
144.738113,332,780.410922,1.06343
137.142621,312,736.58997,0.784293
92.365279,477,773.586109,2.968665
87.36509,430,959.564815,1.445147
136.976346,474,904.580242,3.457375
102.979567,247,566.449298,0.304739
154.280094,438,919.572946,2.827013
106.07272,372,955.903526,0.997319
145.944249,432,887.699705,2.732917
141.525311,247,682.020185,0.342335
117.494517,268,632.005765,0.461009
119.864395,289,910.207619,0.411359
96.448464,451,509.343573,3.675174
135.430671,397,819.82381,1.933535
85.963417,253,521.369866,0.315312
154.514703,338,565.67205,1.656678
136.141296,430,856.805569,2.443727
137.972377,349,777.105548,1.237737
162.831549,436,942.382356,3.025378
115.424397,301,909.494366,0.489388
149.127978,380,843.486742,1.755181
127.33646,355,751.588025,1.190703
143.856202,376,822.9952,1.573671
110.167284,305,897.875137,0.496668
147.409648,350,807.163668,1.235133
97.532811,328,883.845877,0.621809
121.637313,248,873.573138,0.24747
120.645948,421,550.547834,3.289155
95.832528,320,870.539527,0.560707
144.075347,398,846.318866,1.928956
98.923571,418,732.703817,1.88341
93.225326,470,519.456022,3.900936
149.96461,248,707.714774,0.376757
134.792398,422,843.491618,2.39264
106.842376,443,532.096468,3.478698
133.64738,249,660.806563,0.360198
90.933364,452,743.116784,2.443779
99.674345,294,604.776627,0.584223
157.365109,433,673.108922,3.866518
138.81968,361,792.178516,1.401318
149.909099,477,946.891663,3.943383
165.014708,445,708.841036,4.117356
153.964392,453,683.707871,4.457248
119.117926,334,955.522826,0.733725
114.562136,280,885.023982,0.372676
101.199587,282,847.318607,0.367209
140.208933,410,848.152809,2.213434
90.890689,419,958.662174,1.291509
108.0175,389,978.824926,1.131243
138.576934,276,953.144363,0.403494
158.861903,334,824.951028,1.089717
157.863114,378,867.66503,1.781719
163.2892,463,721.705751,4.93246
132.808031,316,727.830383,0.805886
129.90087,263,663.795514,0.43292
100.734987,458,528.822897,3.94967
159.953086,416,913.59477,2.52936
148.864662,412,875.710972,2.225082
106.622108,319,652.401147,0.770643
122.776868,386,520.734365,2.375003
148.008921,479,692.87616,5.27176
116.967479,257,869.025112,0.274986
93.573525,292,585.364,0.548363
85.202236,274,541.380839,0.414676
125.935073,309,949.316368,0.573932
107.602524,278,612.549743,0.500508
136.566452,281,702.492845,0.564882
128.322733,270,665.851955,0.497035
111.921628,434,787.727342,2.334558
118.982705,243,860.563303,0.214645
146.914672,367,822.555265,1.537508
119.800284,377,752.028942,1.49211
147.273935,396,603.996626,2.924359
107.345202,315,650.20384,0.740335
132.181964,303,962.602703,0.552003
150.779937,415,634.645707,3.289954
140.038735,382,567.880154,2.41945
108.071609,282,867.472374,0.366964
162.271815,265,512.851156,0.760932
129.543395,308,959.84506,0.549956
123.990545,397,535.693069,2.614797
114.079957,310,914.910964,0.540821
95.961781,272,571.722908,0.433539
123.922261,284,917.395164,0.39479
151.88011,303,521.367837,1.191249
107.727124,280,865.038787,0.356367
96.602792,248,797.750271,0.210403
100.489913,411,979.884391,1.372075
88.224861,398,679.696104,1.470502
89.440722,466,503.27357,3.912783
140.36096,313,747.211793,0.845912
108.735369,280,867.405813,0.359022
159.718903,454,952.37548,3.283644
117.921574,287,652.374558,0.562312
157.477426,362,599.302356,2.002744
116.274953,460,577.866551,4.095533
154.774516,393,623.477036,2.768138
152.095489,419,642.327031,3.242822
159.84952,266,506.206458,0.769383
90.292945,242,772.474239,0.192287
131.299802,241,644.825762,0.317274
95.219534,381,682.300854,1.402193
145.635727,465,670.934832,4.740446
155.701462,385,618.261623,2.457875
158.328929,389,630.589098,2.561439
122.394953,438,572.922086,3.768684
93.922512,463,763.668404,2.714265
139.277331,388,571.501911,2.544602
83.9594,253,765.22768,0.204217
145.7876,328,529.149808,1.542813
127.362919,316,960.942743,0.597681
135.214811,375,546.122396,2.244414
153.259514,387,862.859816,1.812416
143.74538,251,692.556087,0.366055
165.452991,469,985.041296,3.959686
117.262297,409,777.965196,2.055878
104.339032,465,797.302204,2.965672
136.317931,249,667.968836,0.364302
99.988793,451,520.013002,3.74371
101.541282,268,584.277581,0.404134
94.333066,271,814.799472,0.286922
119.409872,350,722.608454,1.203793
123.431205,351,986.155851,0.903495
105.814239,448,784.453772,2.632751
145.288411,410,613.35151,3.10806
121.512636,327,955.149453,0.655069
126.748048,403,799.653462,1.85868
112.685694,349,951.622068,0.827369
116.534443,433,550.901483,3.371492
99.240344,324,884.736151,0.573685
162.672087,262,511.16867,0.731298
154.609912,443,925.553123,2.947878
114.888756,256,861.265917,0.267777
155.312204,263,740.376917,0.451423
164.91026,307,815.019298,0.861272
112.104344,256,853.392215,0.263053
135.110897,325,743.976132,0.900243
106.926986,367,953.461285,0.955073
132.259998,374,786.806065,1.465244
112.818491,346,948.445751,0.763079
97.137945,298,601.370383,0.603281
123.992128,340,726.24836,1.110863
99.863846,398,714.656711,1.600158
109.103928,310,650.546296,0.706228
128.74447,390,542.330827,2.506599
88.479482,418,701.089397,1.743635
122.142522,373,504.545996,2.121902
99.306856,443,759.819394,2.307014
119.13525,298,667.333261,0.646985
123.548462,433,821.33716,2.351394
95.269255,475,780.564347,2.846634
101.789919,384,955.5082,1.030428
135.44003,447,622.314029,4.01434
141.641571,477,921.928877,3.799209
162.626546,451,957.674766,3.245336
95.223263,371,922.217308,0.909089
138.454996,270,696.145003,0.468269
123.154821,256,886.48106,0.280954
93.746384,455,504.910113,3.725492
120.149627,302,675.439645,0.71536
162.313571,275,773.268625,0.572057
147.903484,354,812.046336,1.290147
106.076221,434,520.600428,3.24637
151.385723,409,880.491529,2.301965
149.782179,306,517.981137,1.228123
139.419673,352,535.38962,1.928254
103.659389,359,684.85648,1.205014
164.613977,363,622.482899,2.052
145.501787,423,877.536789,2.40699
136.68198,453,631.649081,4.217043
148.818067,324,533.989064,1.489153
164.078713,338,843.84092,1.159894
87.391266,354,881.162771,0.717435
153.836969,346,571.567251,1.792848
87.73667,451,982.907197,1.718939
137.007605,410,588.551112,3.031632
102.879359,431,507.951743,3.290792
97.66061,281,835.609555,0.336204
143.736436,298,742.122945,0.717717
140.142262,472,912.262113,3.458132
166.03678,434,950.603456,3.010432
110.774525,439,539.834068,3.616674
160.217111,291,784.288807,0.663886
159.652648,241,729.564323,0.332562
87.304422,329,604.171804,0.758012
144.215502,358,555.66047,2.065964
102.503215,476,803.239094,3.173923
139.913851,259,939.33704,0.320378
159.352325,292,782.702151,0.704732
153.020331,416,892.80199,2.341844
140.316015,467,657.247212,4.721604
95.289409,309,857.495072,0.467782
96.513935,393,948.551172,1.075388
95.443705,312,611.36642,0.666194
117.171586,311,675.177126,0.74577
115.901128,424,789.324048,2.203499
101.24924,386,705.647932,1.527653
115.14479,469,834.165182,3.11351
125.988416,244,632.565159,0.324635
155.991464,277,506.941207,0.837637
151.486761,299,516.232917,1.08251
124.195213,249,882.063097,0.242318
120.471736,260,882.282605,0.278711
149.119937,325,535.68418,1.506407
141.397062,349,787.348096,1.193825
97.857209,377,936.723427,0.934633
97.731987,270,574.34543,0.427292
148.269728,342,550.746778,1.788139
137.238234,266,939.02168,0.332174
108.952274,281,869.123654,0.34612
159.01057,420,914.265565,2.609398
124.127719,469,860.535448,3.279604
146.085052,438,644.358114,3.694301
120.270789,463,592.648,4.256241
120.779514,348,724.836189,1.187537
134.87238,316,733.434557,0.813693
154.35304,302,527.757529,1.182678
113.09024,434,791.036104,2.469435
147.414634,321,776.319724,0.952641
88.90001,428,962.320667,1.513039
120.249791,357,732.150527,1.296897
130.412204,340,745.51944,1.035755
88.594985,311,839.780749,0.453046
159.148123,247,984.734799,0.292035
163.032631,466,974.40187,3.835174
136.861991,255,676.493992,0.397703
150.898111,425,895.289748,2.506183
158.614227,282,769.79635,0.589082
119.998716,275,896.390125,0.342376
138.502209,267,693.58315,0.449501
119.091698,265,882.90318,0.312352
154.401236,442,673.786561,3.904615
138.33886,277,703.044396,0.513564
154.411639,261,735.181739,0.437905
155.322168,413,896.029196,2.422183
125.174901,425,568.540359,3.447108
156.969456,419,657.551463,3.455544
94.430508,447,748.604627,2.298631
101.588919,372,942.216228,0.917131
156.11388,431,667.448377,3.604722
129.816849,328,981.31504,0.694957
120.900154,374,752.492315,1.531672
86.008951,473,500.31536,4.008071
133.733384,252,913.578496,0.280451
160.676427,477,978.536424,3.930332
99.52163,478,796.711764,3.151989
115.871024,351,713.136958,1.136352
142.909813,410,855.903172,2.240899
141.330858,444,886.530231,2.804597
148.965873,475,941.742569,3.683052
128.214755,362,761.566519,1.3486
154.825666,432,914.611828,2.835908
134.396823,388,557.845458,2.631599
120.42174,297,670.244492,0.643126
119.075006,401,774.79068,1.84598
104.40789,439,770.713477,2.31574
118.933561,418,542.282349,3.193287
127.99028,253,897.547806,0.262607
152.753973,339,561.28231,1.751302
87.868404,333,610.854104,0.833888
113.625765,433,541.433679,3.507117
105.784426,468,804.549079,2.915327
111.604345,307,654.356654,0.727358
165.402692,479,745.43853,5.289527
156.527243,256,986.220475,0.314633
87.942667,458,740.479004,2.495291
152.455526,432,657.491053,3.782635
158.34008,417,909.176376,2.536849
131.615287,290,696.618804,0.620567
162.27128,403,656.29583,2.920558
144.569591,376,575.883094,2.320093
143.255865,335,779.152902,1.091771
94.834655,302,848.819877,0.450233
157.96742,370,608.871347,2.273967
125.749828,340,981.005626,0.815345
166.016303,462,979.658211,3.761059
127.736587,348,745.20408,1.170422
121.528268,299,926.202252,0.495259
165.138363,250,506.198375,0.592433
146.844335,468,677.690106,4.620528
104.3243,384,963.357034,1.050004
91.321632,255,539.386576,0.335808
100.616703,318,883.266119,0.568091
137.69951,280,954.647555,0.423868
93.620788,385,932.016631,1.025653
130.932698,312,968.291352,0.610984
103.337746,294,615.941103,0.567504
101.250454,460,532.799903,4.012322
118.669966,340,960.391059,0.781111
134.247612,454,625.315719,4.212071
89.574673,247,526.25801,0.281761
112.312509,406,760.003657,1.854882
108.343202,348,687.322316,1.057593
97.053848,279,831.362124,0.326103
125.821449,479,626.014698,4.861736
107.365756,340,676.765961,1.017522
92.629142,307,598.135662,0.617569
87.272926,473,754.87683,2.631489
143.872808,476,927.358021,3.626176
156.067093,259,738.05742,0.450207
113.73277,286,639.220711,0.543704
124.197611,414,803.960582,2.120751
94.627859,360,659.284368,1.090481
145.726245,281,730.234401,0.555726
87.729615,339,865.859476,0.646677
151.625556,266,982.413616,0.373415
143.324345,370,565.791951,2.301747
143.096069,259,948.97411,0.309467
161.338578,437,689.238866,4.032292
119.72537,419,795.132469,2.16107
143.33797,332,525.509397,1.600453
164.071959,359,616.080097,1.974923
129.518584,243,891.349431,0.239577
89.242972,351,883.592205,0.742779
150.210771,429,647.497069,3.671857
105.637466,418,502.047103,2.878395
88.501056,390,921.28296,1.028531
